ts,BTCUSDT_price,ETHUSDT_price,hedge_ols,hedge_huber,hedge_theil,hedge_kalman,spread_ols,rolling_mean,rolling_std,zscore,adf_pvalue
2025-10-24 14:25:32.095000+00:00,109818.5,3904.33,11.53789164469319,28.13499084529458,9.029993437211434,28.121951038269433,64770.76351487504,64761.99850085183,4.516367281069394,1.9407221507324057,0.5105095719996751
2025-10-24 14:25:32.121000+00:00,109818.5,3904.33,11.53789164469319,28.13499084529458,9.029993437211434,28.12195103826943,64770.76351487504,64762.0526358007,4.6022656408553875,1.8927371329928484,0.5105095719996751
2025-10-24 14:25:32.149000+00:00,109818.5,3904.34,11.53789164469319,28.13499084529458,9.029993437211434,28.121877805781622,64770.64813595859,64762.10484776763,4.682363523080364,1.824567475132288,0.5105095719996751
2025-10-24 14:25:32.255000+00:00,109818.5,3904.33,11.53789164469319,28.13499084529458,9.029993437211434,28.121948614090467,64770.76351487504,64762.158816049836,4.763851066597256,1.8062484962091312,0.5105095719996751
2025-10-24 14:25:32.258000+00:00,109818.5,3904.23,11.53789164469319,28.13499084529458,9.029993437211434,28.122547874232623,64771.91730403951,64762.23201415144,4.880032884616092,1.9846771767870701,0.5105095719996751
2025-10-24 14:25:32.259000+00:00,109818.5,3904.23,11.53789164469319,28.13499084529458,9.029993437211434,28.122547921476976,64771.91730403951,64762.30521225306,4.9924209933815025,1.9253367853385184,0.5105095719996751
2025-10-24 14:25:32.260000+00:00,109818.5,3904.22,11.53789164469319,28.13499084529458,9.029993437211434,28.12261873793951,64772.032682955956,64762.38050000328,5.105113958722506,1.8906890288284273,0.5105095719996751
2025-10-24 14:25:32.351000+00:00,109818.5,3903.93,11.53789164469319,28.13499084529458,9.029993437211434,28.123689887764495,64775.37867153292,64762.62729791451,5.3673400420093325,2.3757342591691377,0.5105095719996751
2025-10-24 14:25:32.354000+00:00,109818.5,3903.76,11.53789164469319,28.13499084529458,9.029993437211434,28.124564761694973,64777.340113112514,64762.8734531854,5.693469649156127,2.540921585356861,0.5105095719996751
2025-10-24 14:25:32.356000+00:00,109818.5,3903.7,11.53789164469319,28.13499084529458,9.029993437211434,28.124953490569048,64778.0323866112,64763.2098130146,5.980615738468913,2.4784360415034863,0.5105095719996751
