T,s,p,q
1761315934741,ETHUSDT,3904.36000000,0.00140000
1761315934741,ETHUSDT,3904.36000000,0.00120000
1761315934742,ETHUSDT,3904.36000000,0.00020000
1761315934742,ETHUSDT,3904.36000000,0.00140000
1761315934742,ETHUSDT,3904.36000000,0.00100000
1761315934742,ETHUSDT,3904.36000000,0.00040000
1761315934742,ETHUSDT,3904.36000000,0.00140000
1761315934742,ETHUSDT,3904.36000000,0.00080000
1761315934745,ETHUSDT,3904.36000000,0.00060000
1761315934745,ETHUSDT,3904.36000000,0.00140000
1761315934745,ETHUSDT,3904.36000000,0.00140000
1761315934745,ETHUSDT,3904.36000000,0.00140000
1761315934745,ETHUSDT,3904.36000000,0.00140000
1761315934745,ETHUSDT,3904.36000000,0.00140000
1761315934745,ETHUSDT,3904.36000000,0.00140000
1761315934745,ETHUSDT,3904.36000000,0.00140000
1761315934745,ETHUSDT,3904.36000000,0.00140000
1761315934745,ETHUSDT,3904.36000000,0.00140000
1761315934745,ETHUSDT,3904.36000000,0.00150000
1761315934745,ETHUSDT,3904.36000000,0.00140000
1761315934745,ETHUSDT,3904.36000000,0.00140000
1761315934745,ETHUSDT,3904.36000000,0.00140000
1761315934745,ETHUSDT,3904.36000000,0.00150000
1761315934745,ETHUSDT,3904.36000000,0.00140000
1761315934745,ETHUSDT,3904.36000000,0.00140000
1761315934745,ETHUSDT,3904.36000000,0.00140000
1761315934745,ETHUSDT,3904.36000000,0.00140000
1761315934745,ETHUSDT,3904.36000000,0.00140000
1761315934745,ETHUSDT,3904.36000000,0.00140000
1761315934745,ETHUSDT,3904.36000000,0.00140000
1761315934745,ETHUSDT,3904.36000000,0.00140000
1761315934745,ETHUSDT,3904.36000000,0.00140000
1761315934745,ETHUSDT,3904.36000000,0.00140000
1761315934745,ETHUSDT,3904.36000000,0.00140000
1761315934745,ETHUSDT,3904.36000000,0.00140000
1761315934745,ETHUSDT,3904.36000000,0.00140000
1761315934745,ETHUSDT,3904.37000000,0.00140000
1761315934745,ETHUSDT,3904.37000000,0.00140000
1761315934745,ETHUSDT,3904.37000000,0.00140000
1761315934745,ETHUSDT,3904.37000000,0.00140000
1761315934745,ETHUSDT,3904.37000000,0.00140000
1761315934745,ETHUSDT,3904.37000000,0.00140000
1761315934745,ETHUSDT,3904.37000000,0.00140000
1761315934745,ETHUSDT,3904.37000000,0.00140000
1761315934745,ETHUSDT,3904.37000000,0.00140000
1761315934745,ETHUSDT,3904.37000000,0.00140000
1761315934745,ETHUSDT,3904.37000000,0.00140000
1761315934745,ETHUSDT,3904.37000000,0.00140000
1761315934745,ETHUSDT,3904.37000000,0.00140000
1761315934745,ETHUSDT,3904.37000000,0.00140000
1761315934745,ETHUSDT,3904.37000000,0.00140000
1761315934745,ETHUSDT,3904.37000000,0.00140000
1761315934745,ETHUSDT,3904.37000000,0.00140000
1761315934745,ETHUSDT,3904.37000000,0.00140000
1761315934745,ETHUSDT,3904.37000000,0.00140000
1761315934745,ETHUSDT,3904.37000000,0.00140000
1761315934745,ETHUSDT,3904.37000000,0.00140000
1761315934745,ETHUSDT,3904.37000000,0.00140000
1761315934745,ETHUSDT,3904.37000000,0.00140000
1761315934745,ETHUSDT,3904.37000000,0.00140000
1761315934745,ETHUSDT,3904.39000000,0.10000000
1761315934745,ETHUSDT,3904.39000000,0.00140000
1761315934745,ETHUSDT,3904.39000000,0.00150000
1761315934745,ETHUSDT,3904.39000000,0.00150000
1761315934745,ETHUSDT,3904.40000000,0.10030000
1761315934749,ETHUSDT,3904.40000000,0.02780000
1761315934749,ETHUSDT,3904.40000000,0.00140000
1761315934749,ETHUSDT,3904.40000000,0.00150000
1761315934749,ETHUSDT,3904.40000000,0.00150000
1761315934749,ETHUSDT,3904.40000000,0.00140000
1761315934749,ETHUSDT,3904.40000000,0.00140000
1761315934749,ETHUSDT,3904.40000000,0.00140000
1761315934749,ETHUSDT,3904.40000000,0.00140000
1761315934749,ETHUSDT,3904.40000000,0.00080000
1761315934758,ETHUSDT,3904.40000000,0.00060000
1761315934758,ETHUSDT,3904.40000000,0.00140000
1761315934758,ETHUSDT,3904.40000000,0.00140000
1761315934758,ETHUSDT,3904.40000000,0.00140000
1761315934758,ETHUSDT,3904.40000000,0.00140000
1761315934758,ETHUSDT,3904.40000000,0.00140000
1761315934758,ETHUSDT,3904.40000000,0.00150000
1761315934758,ETHUSDT,3904.40000000,0.00140000
1761315934758,ETHUSDT,3904.40000000,0.00140000
1761315934758,ETHUSDT,3904.40000000,0.00150000
1761315934758,ETHUSDT,3904.40000000,0.00150000
1761315934758,ETHUSDT,3904.40000000,0.00140000
1761315934758,ETHUSDT,3904.41000000,0.00140000
1761315934758,ETHUSDT,3904.41000000,0.00140000
1761315934758,ETHUSDT,3904.41000000,0.00140000
1761315934758,ETHUSDT,3904.41000000,0.00140000
1761315934758,ETHUSDT,3904.41000000,0.00140000
1761315934758,ETHUSDT,3904.41000000,0.00140000
1761315934758,ETHUSDT,3904.41000000,0.00140000
1761315934758,ETHUSDT,3904.41000000,0.00140000
1761315934758,ETHUSDT,3904.41000000,0.00140000
1761315934758,ETHUSDT,3904.41000000,0.00140000
1761315934758,ETHUSDT,3904.41000000,0.00140000
1761315934758,ETHUSDT,3904.41000000,0.00140000
1761315934758,ETHUSDT,3904.41000000,0.00140000
1761315934759,ETHUSDT,3904.43000000,0.00140000
1761315934759,ETHUSDT,3904.43000000,0.00140000
1761315934759,ETHUSDT,3904.43000000,0.00140000
1761315934759,ETHUSDT,3904.43000000,0.00140000
1761315934759,ETHUSDT,3904.43000000,0.00140000
1761315934759,ETHUSDT,3904.43000000,0.00140000
1761315934759,ETHUSDT,3904.43000000,0.00140000
1761315934759,ETHUSDT,3904.43000000,0.00150000
1761315934759,ETHUSDT,3904.43000000,0.00140000
1761315934759,ETHUSDT,3904.43000000,0.00150000
1761315934759,ETHUSDT,3904.43000000,0.00140000
1761315934759,ETHUSDT,3904.43000000,0.00140000
1761315934759,ETHUSDT,3904.44000000,0.05130000
1761315934759,ETHUSDT,3904.44000000,0.00150000
1761315934759,ETHUSDT,3904.44000000,0.00150000
1761315934759,ETHUSDT,3904.44000000,0.00140000
1761315934759,ETHUSDT,3904.44000000,0.00140000
1761315934759,ETHUSDT,3904.44000000,0.00140000
1761315934759,ETHUSDT,3904.44000000,0.00140000
1761315934759,ETHUSDT,3904.44000000,0.00140000
1761315934759,ETHUSDT,3904.44000000,0.00140000
1761315934759,ETHUSDT,3904.44000000,0.00140000
1761315934759,ETHUSDT,3904.44000000,0.00140000
1761315934759,ETHUSDT,3904.44000000,0.00140000
1761315934759,ETHUSDT,3904.44000000,0.00140000
1761315934759,ETHUSDT,3904.44000000,0.00140000
1761315934759,ETHUSDT,3904.45000000,0.00260000
1761315934759,ETHUSDT,3904.45000000,0.00140000
1761315934759,ETHUSDT,3904.46000000,0.00260000
1761315934759,ETHUSDT,3904.46000000,0.00140000
1761315934759,ETHUSDT,3904.49000000,0.00140000
1761315934759,ETHUSDT,3904.49000000,0.00150000
1761315934759,ETHUSDT,3904.49000000,0.00150000
1761315934759,ETHUSDT,3904.50000000,0.00130000
1761315934759,ETHUSDT,3904.50000000,0.00130000
1761315934759,ETHUSDT,3904.50000000,0.00160000
1761315934759,ETHUSDT,3904.50000000,0.00200000
1761315934759,ETHUSDT,3904.50000000,0.00260000
1761315934759,ETHUSDT,3904.50000000,0.00140000
1761315934764,ETHUSDT,3904.59000000,0.00140000
1761315934764,ETHUSDT,3904.59000000,0.00140000
1761315934764,ETHUSDT,3904.59000000,0.00140000
1761315934764,ETHUSDT,3904.59000000,0.00140000
1761315934764,ETHUSDT,3904.59000000,0.00140000
1761315934764,ETHUSDT,3904.59000000,0.00140000
1761315934764,ETHUSDT,3904.59000000,0.00140000
1761315934764,ETHUSDT,3904.59000000,0.00150000
1761315934764,ETHUSDT,3904.59000000,0.00140000
1761315934764,ETHUSDT,3904.59000000,0.00140000
1761315934764,ETHUSDT,3904.59000000,0.00140000
1761315934764,ETHUSDT,3904.59000000,0.00140000
1761315934764,ETHUSDT,3904.59000000,0.00140000
1761315934764,ETHUSDT,3904.59000000,0.00140000
1761315934764,ETHUSDT,3904.59000000,0.00140000
1761315934764,ETHUSDT,3904.59000000,0.00140000
1761315934764,ETHUSDT,3904.59000000,0.00140000
1761315934765,ETHUSDT,3904.60000000,0.00200000
1761315934765,ETHUSDT,3904.60000000,0.00200000
1761315934765,ETHUSDT,3904.60000000,0.00150000
1761315934765,ETHUSDT,3904.60000000,0.00150000
1761315934765,ETHUSDT,3904.60000000,0.00140000
1761315934765,ETHUSDT,3904.60000000,0.00140000
1761315934765,ETHUSDT,3904.60000000,0.00140000
1761315934765,ETHUSDT,3904.60000000,0.00140000
1761315934765,ETHUSDT,3904.60000000,0.00140000
1761315934765,ETHUSDT,3904.60000000,0.00140000
1761315934765,ETHUSDT,3904.60000000,0.00140000
1761315934765,ETHUSDT,3904.60000000,0.00020000
1761315934768,BTCUSDT,109840.46000000,0.00005000
1761315934768,BTCUSDT,109840.46000000,0.00045000
1761315934768,BTCUSDT,109840.46000000,0.00005000
1761315934769,ETHUSDT,3904.60000000,0.00120000
1761315934769,ETHUSDT,3904.60000000,0.00140000
1761315934769,ETHUSDT,3904.60000000,0.00140000
1761315934769,ETHUSDT,3904.60000000,0.00120000
1761315934771,ETHUSDT,3904.60000000,0.00020000
1761315934771,ETHUSDT,3904.60000000,0.00140000
1761315934771,ETHUSDT,3904.60000000,0.00100000
1761315934771,ETHUSDT,3904.60000000,0.00040000
1761315934771,ETHUSDT,3904.60000000,0.00140000
1761315934771,ETHUSDT,3904.60000000,0.00080000
1761315934772,ETHUSDT,3904.60000000,0.00060000
1761315934772,ETHUSDT,3904.60000000,0.00140000
1761315934772,ETHUSDT,3904.60000000,0.00060000
1761315934772,ETHUSDT,3904.60000000,0.00080000
1761315934772,ETHUSDT,3904.60000000,0.00140000
1761315934772,ETHUSDT,3904.60000000,0.00040000
1761315934772,ETHUSDT,3904.60000000,0.00100000
1761315934772,ETHUSDT,3904.60000000,0.00140000
1761315934772,ETHUSDT,3904.60000000,0.00140000
1761315934772,ETHUSDT,3904.60000000,0.00140000
1761315934772,ETHUSDT,3904.60000000,0.00140000
1761315934772,ETHUSDT,3904.60000000,0.00140000
1761315934772,ETHUSDT,3904.60000000,0.00140000
1761315934772,ETHUSDT,3904.60000000,0.00150000
1761315934772,ETHUSDT,3904.60000000,0.00150000
1761315934772,ETHUSDT,3904.60000000,0.00140000
1761315934772,ETHUSDT,3904.61000000,0.00140000
1761315934772,ETHUSDT,3904.61000000,0.00140000
1761315934772,ETHUSDT,3904.61000000,0.00140000
1761315934772,ETHUSDT,3904.61000000,0.00140000
1761315934772,ETHUSDT,3904.61000000,0.00140000
1761315934772,ETHUSDT,3904.61000000,0.00140000
1761315934772,ETHUSDT,3904.61000000,0.00140000
1761315934772,ETHUSDT,3904.61000000,0.00140000
1761315934772,ETHUSDT,3904.61000000,0.00140000
1761315934772,ETHUSDT,3904.61000000,0.00140000
1761315934772,ETHUSDT,3904.61000000,0.00140000
1761315934772,ETHUSDT,3904.61000000,0.00020000
1761315934774,ETHUSDT,3904.61000000,0.00120000
1761315934774,ETHUSDT,3904.61000000,0.00140000
1761315934774,ETHUSDT,3904.61000000,0.00140000
1761315934774,ETHUSDT,3904.62000000,0.04000000
1761315934774,ETHUSDT,3904.62000000,0.00150000
1761315934774,ETHUSDT,3904.62000000,0.00150000
1761315934774,ETHUSDT,3904.62000000,0.00140000
1761315934774,ETHUSDT,3904.64000000,0.00150000
1761315934774,ETHUSDT,3904.64000000,0.00140000
1761315934774,ETHUSDT,3904.66000000,0.00260000
1761315934774,ETHUSDT,3904.66000000,0.00140000
1761315934774,ETHUSDT,3904.67000000,0.00140000
1761315934774,ETHUSDT,3904.68000000,0.00510000
1761315934774,ETHUSDT,3904.68000000,0.00140000
1761315934774,ETHUSDT,3904.69000000,0.00130000
1761315934774,ETHUSDT,3904.69000000,0.07690000
1761315934774,ETHUSDT,3904.69000000,0.01540000
1761315934774,ETHUSDT,3904.69000000,0.00130000
1761315934774,ETHUSDT,3904.69000000,0.00160000
1761315934774,ETHUSDT,3904.69000000,0.00140000
1761315934774,ETHUSDT,3904.70000000,0.00200000
1761315934774,ETHUSDT,3904.70000000,0.00510000
1761315934774,ETHUSDT,3904.70000000,0.00200000
1761315934774,ETHUSDT,3904.70000000,0.00140000
1761315934774,ETHUSDT,3904.71000000,0.00140000
1761315934774,ETHUSDT,3904.71000000,0.00140000
1761315934774,ETHUSDT,3904.71000000,0.00140000
1761315934774,ETHUSDT,3904.71000000,0.00140000
1761315934774,ETHUSDT,3904.72000000,0.33510000
1761315934779,ETHUSDT,3904.72000000,2.64090000
1761315934784,ETHUSDT,3904.72000000,0.00140000
1761315934784,ETHUSDT,3904.72000000,0.00140000
1761315934784,ETHUSDT,3904.72000000,0.00140000
1761315934784,ETHUSDT,3904.72000000,0.00140000
1761315934784,ETHUSDT,3904.72000000,0.00140000
1761315934784,ETHUSDT,3904.72000000,0.00140000
1761315934784,ETHUSDT,3904.72000000,0.00140000
1761315934784,ETHUSDT,3904.72000000,0.00140000
1761315934784,ETHUSDT,3904.72000000,0.00140000
1761315934784,ETHUSDT,3904.72000000,0.00140000
1761315934784,ETHUSDT,3904.72000000,0.00140000
1761315934784,ETHUSDT,3904.72000000,0.00140000
1761315934787,ETHUSDT,3904.73000000,0.00140000
1761315934787,ETHUSDT,3904.73000000,0.00140000
1761315934787,ETHUSDT,3904.73000000,0.00110000
1761315934793,BTCUSDT,109840.46000000,0.00072000
1761315934833,ETHUSDT,3904.73000000,0.00030000
1761315934833,ETHUSDT,3904.73000000,0.00140000
1761315934833,ETHUSDT,3904.73000000,0.00140000
1761315934833,ETHUSDT,3904.73000000,0.00140000
1761315934833,ETHUSDT,3904.73000000,0.00140000
1761315934833,ETHUSDT,3904.73000000,0.00140000
1761315934833,ETHUSDT,3904.73000000,0.00140000
1761315934833,ETHUSDT,3904.73000000,0.00140000
1761315934833,ETHUSDT,3904.73000000,0.00140000
1761315934833,ETHUSDT,3904.73000000,0.00260000
1761315934833,ETHUSDT,3904.73000000,0.00140000
1761315934833,ETHUSDT,3904.73000000,0.00140000
1761315934833,ETHUSDT,3904.73000000,0.00140000
1761315934833,ETHUSDT,3904.73000000,0.00140000
1761315934833,ETHUSDT,3904.73000000,0.00140000
1761315934833,ETHUSDT,3904.73000000,0.00140000
1761315934833,ETHUSDT,3904.73000000,0.00140000
1761315934833,ETHUSDT,3904.73000000,0.00140000
1761315934833,ETHUSDT,3904.73000000,0.00140000
1761315934833,ETHUSDT,3904.73000000,0.00140000
1761315934833,ETHUSDT,3904.73000000,0.00140000
1761315934833,ETHUSDT,3904.73000000,0.00140000
1761315934833,ETHUSDT,3904.73000000,0.00150000
1761315934833,ETHUSDT,3904.73000000,0.00150000
1761315934833,ETHUSDT,3904.73000000,0.00140000
1761315934841,ETHUSDT,3904.74000000,0.03850000
1761315934841,ETHUSDT,3904.74000000,0.00140000
1761315934841,ETHUSDT,3904.74000000,0.00140000
1761315934841,ETHUSDT,3904.74000000,0.00140000
1761315934841,ETHUSDT,3904.74000000,0.00140000
1761315934841,ETHUSDT,3904.74000000,0.00140000
1761315934841,ETHUSDT,3904.74000000,0.00140000
1761315934841,ETHUSDT,3904.74000000,0.00140000
1761315934841,ETHUSDT,3904.74000000,0.00140000
1761315934841,ETHUSDT,3904.74000000,0.00140000
1761315934841,ETHUSDT,3904.74000000,0.00140000
1761315934841,ETHUSDT,3904.74000000,0.00140000
1761315934841,ETHUSDT,3904.74000000,0.00140000
1761315934841,ETHUSDT,3904.74000000,0.00140000
1761315934841,ETHUSDT,3904.74000000,0.00150000
1761315934841,ETHUSDT,3904.74000000,0.00150000
1761315934841,ETHUSDT,3904.74000000,0.00140000
1761315934841,ETHUSDT,3904.74000000,0.00140000
1761315934841,ETHUSDT,3904.74000000,0.00140000
1761315934841,ETHUSDT,3904.74000000,0.00140000
1761315934841,ETHUSDT,3904.74000000,0.00140000
1761315934841,ETHUSDT,3904.74000000,0.00140000
1761315934841,ETHUSDT,3904.74000000,0.00140000
1761315934841,ETHUSDT,3904.74000000,0.00140000
1761315934841,ETHUSDT,3904.74000000,0.00140000
1761315934841,ETHUSDT,3904.74000000,0.00140000
1761315934841,ETHUSDT,3904.74000000,0.00140000
1761315934841,ETHUSDT,3904.74000000,0.00140000
1761315934855,ETHUSDT,3904.75000000,0.04000000
1761315934855,ETHUSDT,3904.75000000,0.00140000
1761315934855,ETHUSDT,3904.75000000,0.00150000
1761315934855,ETHUSDT,3904.75000000,0.00150000
1761315934855,ETHUSDT,3904.75000000,0.00140000
1761315934855,ETHUSDT,3904.75000000,0.00140000
1761315934855,ETHUSDT,3904.75000000,0.00140000
1761315934855,ETHUSDT,3904.75000000,0.00140000
1761315934855,ETHUSDT,3904.75000000,0.00140000
1761315934855,ETHUSDT,3904.75000000,0.00140000
1761315934855,ETHUSDT,3904.75000000,0.00140000
1761315934855,ETHUSDT,3904.75000000,0.00140000
1761315934855,ETHUSDT,3904.75000000,0.00140000
1761315934855,ETHUSDT,3904.75000000,0.00140000
1761315934855,ETHUSDT,3904.75000000,0.00140000
1761315934855,ETHUSDT,3904.75000000,0.00140000
1761315934855,ETHUSDT,3904.75000000,0.00140000
1761315934855,ETHUSDT,3904.75000000,0.00140000
1761315934855,ETHUSDT,3904.75000000,0.00140000
1761315934855,ETHUSDT,3904.75000000,0.00140000
1761315934855,ETHUSDT,3904.75000000,0.00140000
1761315934855,ETHUSDT,3904.75000000,0.00140000
1761315934855,ETHUSDT,3904.75000000,0.00140000
1761315934855,ETHUSDT,3904.75000000,0.00140000
1761315934855,ETHUSDT,3904.75000000,0.00140000
1761315934855,ETHUSDT,3904.75000000,0.00140000
1761315934877,ETHUSDT,3904.76000000,0.00140000
1761315934877,ETHUSDT,3904.76000000,0.00140000
1761315934877,ETHUSDT,3904.76000000,0.00140000
1761315934877,ETHUSDT,3904.76000000,0.00140000
1761315934877,ETHUSDT,3904.76000000,0.00140000
1761315934877,ETHUSDT,3904.76000000,0.00140000
1761315934877,ETHUSDT,3904.76000000,0.00140000
1761315934877,ETHUSDT,3904.76000000,0.00140000
1761315934877,ETHUSDT,3904.76000000,0.00140000
1761315934877,ETHUSDT,3904.76000000,0.00140000
1761315934877,ETHUSDT,3904.76000000,0.00140000
1761315934877,ETHUSDT,3904.76000000,0.00140000
1761315934877,ETHUSDT,3904.76000000,0.00140000
1761315934877,ETHUSDT,3904.76000000,0.00140000
1761315934877,ETHUSDT,3904.76000000,0.00140000
1761315934877,ETHUSDT,3904.76000000,0.00140000
1761315934877,ETHUSDT,3904.76000000,0.00140000
1761315934877,ETHUSDT,3904.76000000,0.00140000
1761315934877,ETHUSDT,3904.76000000,0.00140000
1761315934877,ETHUSDT,3904.76000000,0.00140000
1761315934877,ETHUSDT,3904.76000000,0.00140000
1761315934877,ETHUSDT,3904.76000000,0.00140000
1761315934877,ETHUSDT,3904.76000000,0.00140000
1761315934902,ETHUSDT,3904.77000000,0.00140000
1761315934902,ETHUSDT,3904.77000000,0.00140000
1761315934902,ETHUSDT,3904.77000000,0.00140000
1761315934902,ETHUSDT,3904.77000000,0.00140000
1761315934902,ETHUSDT,3904.77000000,0.00140000
1761315934902,ETHUSDT,3904.77000000,0.00140000
1761315934902,ETHUSDT,3904.77000000,0.00140000
1761315934902,ETHUSDT,3904.77000000,0.00140000
1761315934902,ETHUSDT,3904.77000000,0.00140000
1761315934902,ETHUSDT,3904.77000000,0.00140000
1761315934902,ETHUSDT,3904.77000000,0.00140000
1761315934902,ETHUSDT,3904.77000000,0.00140000
1761315934902,ETHUSDT,3904.77000000,0.00140000
1761315934902,ETHUSDT,3904.77000000,0.00140000
1761315934902,ETHUSDT,3904.77000000,0.00140000
1761315934902,ETHUSDT,3904.77000000,0.00140000
1761315934902,ETHUSDT,3904.77000000,0.00140000
1761315934902,ETHUSDT,3904.77000000,0.00140000
1761315934902,ETHUSDT,3904.77000000,0.00140000
1761315934902,ETHUSDT,3904.77000000,0.00140000
1761315934902,ETHUSDT,3904.77000000,0.00140000
1761315934902,ETHUSDT,3904.77000000,0.00140000
1761315934902,ETHUSDT,3904.77000000,0.00140000
1761315934902,ETHUSDT,3904.77000000,0.00140000
1761315934902,ETHUSDT,3904.77000000,0.00140000
1761315934908,ETHUSDT,3904.78000000,0.10000000
1761315934908,ETHUSDT,3904.78000000,0.00140000
1761315934908,ETHUSDT,3904.78000000,0.00150000
1761315934908,ETHUSDT,3904.78000000,0.00150000
1761315934908,ETHUSDT,3904.78000000,0.00140000
1761315934908,ETHUSDT,3904.78000000,0.00140000
1761315934908,ETHUSDT,3904.78000000,0.00140000
1761315934908,ETHUSDT,3904.78000000,0.00140000
1761315934908,ETHUSDT,3904.78000000,0.00140000
1761315934908,ETHUSDT,3904.78000000,0.00140000
1761315934908,ETHUSDT,3904.78000000,0.00140000
1761315934908,ETHUSDT,3904.78000000,0.00140000
1761315934908,ETHUSDT,3904.78000000,0.00140000
1761315934908,ETHUSDT,3904.78000000,0.00140000
1761315934908,ETHUSDT,3904.78000000,0.00140000
1761315934908,ETHUSDT,3904.78000000,0.00140000
1761315934908,ETHUSDT,3904.78000000,0.00140000
1761315934908,ETHUSDT,3904.78000000,0.00150000
1761315934908,ETHUSDT,3904.78000000,0.00140000
1761315934908,ETHUSDT,3904.78000000,0.00140000
1761315934908,ETHUSDT,3904.78000000,0.00140000
1761315934908,ETHUSDT,3904.78000000,0.00140000
1761315934908,ETHUSDT,3904.78000000,0.00140000
1761315934908,ETHUSDT,3904.78000000,0.00140000
1761315934908,ETHUSDT,3904.78000000,0.00140000
1761315934908,ETHUSDT,3904.78000000,0.00140000
1761315934908,ETHUSDT,3904.78000000,0.00140000
1761315934915,ETHUSDT,3904.78000000,0.00140000
1761315934915,ETHUSDT,3904.78000000,0.00150000
1761315934915,ETHUSDT,3904.78000000,0.00150000
1761315934915,ETHUSDT,3904.78000000,0.00140000
1761315934922,ETHUSDT,3904.79000000,0.02040000
1761315934922,ETHUSDT,3904.79000000,0.00140000
1761315934922,ETHUSDT,3904.79000000,0.00030000
1761315935016,BTCUSDT,109840.45000000,0.00044000
1761315935037,BTCUSDT,109840.45000000,0.00385000
1761315935038,BTCUSDT,109840.45000000,0.00385000
1761315935106,ETHUSDT,3904.78000000,0.00150000
1761315935106,ETHUSDT,3904.78000000,0.00150000
1761315935106,ETHUSDT,3904.78000000,0.05100000
1761315935106,ETHUSDT,3904.78000000,0.04850000
1761315935106,ETHUSDT,3904.78000000,0.34240000
1761315935106,ETHUSDT,3904.78000000,0.00150000
1761315935106,ETHUSDT,3904.78000000,0.00140000
1761315935106,ETHUSDT,3904.78000000,1.56600000
1761315935106,ETHUSDT,3904.78000000,0.92520000
1761315935106,ETHUSDT,3904.78000000,0.01510000
1761315935106,ETHUSDT,3904.78000000,0.10120000
1761315935106,ETHUSDT,3904.78000000,1.45880000
1761315935106,ETHUSDT,3904.77000000,0.00150000
1761315935106,ETHUSDT,3904.77000000,0.00150000
1761315935106,ETHUSDT,3904.77000000,0.00150000
1761315935106,ETHUSDT,3904.77000000,0.00140000
1761315935106,ETHUSDT,3904.77000000,0.00140000
1761315935106,ETHUSDT,3904.77000000,0.00140000
1761315935106,ETHUSDT,3904.77000000,0.00140000
1761315935106,ETHUSDT,3904.77000000,0.00140000
1761315935106,ETHUSDT,3904.76000000,0.00140000
1761315935106,ETHUSDT,3904.76000000,0.00150000
1761315935106,ETHUSDT,3904.76000000,0.00150000
1761315935106,ETHUSDT,3904.76000000,0.00140000
1761315935106,ETHUSDT,3904.76000000,0.00140000
1761315935106,ETHUSDT,3904.76000000,0.00140000
1761315935106,ETHUSDT,3904.75000000,0.00140000
1761315935106,ETHUSDT,3904.75000000,0.00150000
1761315935106,ETHUSDT,3904.75000000,0.00150000
1761315935106,ETHUSDT,3904.74000000,0.00140000
1761315935106,ETHUSDT,3904.74000000,0.00140000
1761315935106,ETHUSDT,3904.74000000,0.00140000
1761315935106,ETHUSDT,3904.74000000,0.00140000
1761315935108,ETHUSDT,3904.73000000,0.00150000
1761315935108,ETHUSDT,3904.73000000,0.00150000
1761315935108,ETHUSDT,3904.73000000,0.00140000
1761315935108,ETHUSDT,3904.73000000,0.00690000
1761315935108,ETHUSDT,3904.73000000,0.01130000
1761315935208,BTCUSDT,109840.46000000,0.00103000
1761315935208,BTCUSDT,109840.46000000,0.00005000
1761315935208,BTCUSDT,109840.46000000,0.00005000
1761315935208,BTCUSDT,109840.46000000,0.02618000
1761315935322,BTCUSDT,109840.46000000,0.00098000
1761315935322,BTCUSDT,109840.46000000,0.00357000
1761315935367,BTCUSDT,109840.45000000,0.00091000
1761315935388,ETHUSDT,3904.73000000,0.00150000
1761315935388,ETHUSDT,3904.73000000,0.00150000
1761315935388,ETHUSDT,3904.73000000,0.00150000
1761315935388,ETHUSDT,3904.73000000,0.72380000
1761315935388,ETHUSDT,3904.73000000,0.00150000
1761315935388,ETHUSDT,3904.73000000,0.00140000
1761315935388,ETHUSDT,3904.73000000,0.00150000
1761315935388,ETHUSDT,3904.73000000,0.00150000
1761315935388,ETHUSDT,3904.73000000,0.01300000
1761315935388,ETHUSDT,3904.72000000,0.00140000
1761315935388,ETHUSDT,3904.72000000,0.00140000
1761315935388,ETHUSDT,3904.72000000,0.00260000
1761315935388,ETHUSDT,3904.71000000,0.00140000
1761315935388,ETHUSDT,3904.70000000,0.00140000
1761315935388,ETHUSDT,3904.70000000,0.02720000
1761315935416,ETHUSDT,3904.70000000,0.05780000
1761315935416,ETHUSDT,3904.70000000,0.00150000
1761315935416,ETHUSDT,3904.70000000,0.00150000
1761315935416,ETHUSDT,3904.70000000,0.00150000
1761315935416,ETHUSDT,3904.70000000,0.00140000
1761315935416,ETHUSDT,3904.70000000,0.06890000
1761315935416,ETHUSDT,3904.69000000,0.00130000
1761315935416,ETHUSDT,3904.69000000,0.00140000
1761315935416,ETHUSDT,3904.61000000,0.00260000
1761315935416,ETHUSDT,3904.61000000,0.00140000
1761315935416,ETHUSDT,3904.60000000,0.00500000
1761315935416,ETHUSDT,3904.60000000,0.00140000
1761315935416,ETHUSDT,3904.60000000,0.00260000
1761315935416,ETHUSDT,3904.59000000,0.00140000
1761315935416,ETHUSDT,3904.59000000,0.00140000
1761315935416,ETHUSDT,3904.58000000,0.00140000
1761315935416,ETHUSDT,3904.57000000,0.00260000
1761315935416,ETHUSDT,3904.54000000,0.07680000
1761315935416,ETHUSDT,3904.54000000,0.00150000
1761315935416,ETHUSDT,3904.54000000,0.00140000
1761315935416,ETHUSDT,3904.50000000,0.00130000
1761315935416,ETHUSDT,3904.50000000,0.00500000
1761315935416,ETHUSDT,3904.50000000,0.00140000
1761315935416,ETHUSDT,3904.47000000,0.00140000
1761315935416,ETHUSDT,3904.47000000,0.00140000
1761315935416,ETHUSDT,3904.47000000,0.00140000
1761315935423,ETHUSDT,3904.46000000,0.00140000
1761315935423,ETHUSDT,3904.46000000,0.00140000
1761315935423,ETHUSDT,3904.46000000,0.00540000
1761315935514,ETHUSDT,3904.47000000,0.02560000
1761315935516,ETHUSDT,3904.46000000,0.00140000
1761315935516,ETHUSDT,3904.46000000,0.00150000
1761315935516,ETHUSDT,3904.46000000,0.00150000
1761315935516,ETHUSDT,3904.46000000,0.01300000
1761315935516,ETHUSDT,3904.46000000,0.06500000
1761315935516,ETHUSDT,3904.46000000,0.00150000
1761315935516,ETHUSDT,3904.46000000,0.31830000
1761315935516,ETHUSDT,3904.46000000,0.00150000
1761315935516,ETHUSDT,3904.46000000,0.00150000
1761315935516,ETHUSDT,3904.45000000,0.00260000
